,fixture_id,fixture_date,fixture_timestamp,league_id,league_name,league_country,league_season,league_round,teams_home_id,teams_home_name,teams_away_id,teams_away_name
1391,607146,2021-05-30 19:00:00+00:00,1622401200,141,Segunda Division,Spain,2020,42,4907,Ponferradina,798,Mallorca
1392,607147,2021-05-30 19:00:00+00:00,1622401200,141,Segunda Division,Spain,2020,42,728,Rayo Vallecano,716,Lugo
1393,607148,2021-05-30 19:00:00+00:00,1622401200,141,Segunda Division,Spain,2020,42,732,Zaragoza,537,Leganes
1394,607149,2021-05-30 19:00:00+00:00,1622401200,141,Segunda Division,Spain,2020,42,731,Sporting Gijon,723,Almeria
1395,607150,2021-05-29 16:30:00+00:00,1622305800,141,Segunda Division,Spain,2020,42,719,Tenerife,718,Oviedo
1402,721260,2021-08-14 17:30:00+00:00,1628962200,141,Segunda Division,Spain,2021,1,547,Girona,9380,Amorebieta
1403,721261,2021-08-13 18:00:00+00:00,1628877600,141,Segunda Division,Spain,2021,1,726,Huesca,545,Eibar
1404,721262,2021-08-15 20:00:00+00:00,1629057600,141,Segunda Division,Spain,2021,1,534,Las Palmas,720,Valladolid
1405,721263,2021-08-16 18:00:00+00:00,1629136800,141,Segunda Division,Spain,2021,1,535,Malaga,799,Mirandes
1406,721264,2021-08-15 17:30:00+00:00,1629048600,141,Segunda Division,Spain,2021,1,718,Oviedo,716,Lugo
1407,721265,2021-08-14 20:00:00+00:00,1628971200,141,Segunda Division,Spain,2021,1,4907,Ponferradina,711,Alcorcon
1408,721266,2021-08-14 15:00:00+00:00,1628953200,141,Segunda Division,Spain,2021,1,9585,Real Sociedad II,537,Leganes
1409,721267,2021-08-15 15:00:00+00:00,1629039600,141,Segunda Division,Spain,2021,1,731,Sporting Gijon,9580,Burgos
1410,721268,2021-08-13 20:00:00+00:00,1628884800,141,Segunda Division,Spain,2021,1,732,Zaragoza,9390,Ibiza
1411,721269,2021-08-16 20:00:00+00:00,1629144000,141,Segunda Division,Spain,2021,1,5262,FC Cartagena,723,Almeria
1412,721270,2021-08-15 20:00:00+00:00,1629057600,141,Segunda Division,Spain,2021,1,4906,Fuenlabrada,719,Tenerife
1413,721271,2021-08-20 20:00:00+00:00,1629489600,141,Segunda Division,Spain,2021,2,723,Almeria,718,Oviedo
1414,721272,2021-08-22 17:30:00+00:00,1629653400,141,Segunda Division,Spain,2021,2,545,Eibar,4907,Ponferradina
1415,721273,2021-08-22 17:30:00+00:00,1629653400,141,Segunda Division,Spain,2021,2,547,Girona,534,Las Palmas
1416,721274,2021-08-22 20:00:00+00:00,1629662400,141,Segunda Division,Spain,2021,2,726,Huesca,5262,FC Cartagena
1417,721275,2021-08-22 15:00:00+00:00,1629644400,141,Segunda Division,Spain,2021,2,9390,Ibiza,535,Malaga
1418,721276,2021-08-23 20:00:00+00:00,1629748800,141,Segunda Division,Spain,2021,2,537,Leganes,9580,Burgos
1419,721277,2021-08-21 15:00:00+00:00,1629558000,141,Segunda Division,Spain,2021,2,716,Lugo,9585,Real Sociedad II
1420,721278,2021-08-23 18:00:00+00:00,1629741600,141,Segunda Division,Spain,2021,2,799,Mirandes,9380,Amorebieta
1421,721279,2021-08-21 17:30:00+00:00,1629567000,141,Segunda Division,Spain,2021,2,719,Tenerife,731,Sporting Gijon
1422,721280,2021-08-20 18:00:00+00:00,1629482400,141,Segunda Division,Spain,2021,2,720,Valladolid,732,Zaragoza
1423,721281,2021-08-21 20:00:00+00:00,1629576000,141,Segunda Division,Spain,2021,2,711,Alcorcon,4906,Fuenlabrada
1424,721282,2021-08-29 20:00:00+00:00,1630267200,141,Segunda Division,Spain,2021,3,9580,Burgos,545,Eibar
1425,721283,2021-08-28 17:30:00+00:00,1630171800,141,Segunda Division,Spain,2021,3,537,Leganes,9390,Ibiza
1426,721284,2021-08-27 18:00:00+00:00,1630087200,141,Segunda Division,Spain,2021,3,534,Las Palmas,726,Huesca
1427,721285,2021-08-29 17:30:00+00:00,1630258200,141,Segunda Division,Spain,2021,3,716,Lugo,720,Valladolid
1428,721286,2021-08-27 20:00:00+00:00,1630094400,141,Segunda Division,Spain,2021,3,535,Malaga,711,Alcorcon
1429,721287,2021-08-28 17:30:00+00:00,1630171800,141,Segunda Division,Spain,2021,3,718,Oviedo,719,Tenerife
1430,721288,2021-08-28 20:00:00+00:00,1630180800,141,Segunda Division,Spain,2021,3,4907,Ponferradina,547,Girona
1431,721289,2021-08-29 17:30:00+00:00,1630258200,141,Segunda Division,Spain,2021,3,9585,Real Sociedad II,4906,Fuenlabrada
1432,721290,2021-08-28 15:00:00+00:00,1630162800,141,Segunda Division,Spain,2021,3,731,Sporting Gijon,799,Mirandes
1433,721291,2021-08-30 20:00:00+00:00,1630353600,141,Segunda Division,Spain,2021,3,732,Zaragoza,5262,FC Cartagena
1434,721292,2021-08-29 15:00:00+00:00,1630249200,141,Segunda Division,Spain,2021,3,9380,Amorebieta,723,Almeria
1435,721293,2021-09-04 19:00:00+00:00,1630782000,141,Segunda Division,Spain,2021,4,723,Almeria,535,Malaga
1436,721294,2021-09-05 14:00:00+00:00,1630850400,141,Segunda Division,Spain,2021,4,9580,Burgos,720,Valladolid
1437,721295,2021-09-04 16:15:00+00:00,1630772100,141,Segunda Division,Spain,2021,4,5262,FC Cartagena,9585,Real Sociedad II
1438,721296,2021-09-04 14:00:00+00:00,1630764000,141,Segunda Division,Spain,2021,4,545,Eibar,537,Leganes
1439,721297,2021-09-04 19:00:00+00:00,1630782000,141,Segunda Division,Spain,2021,4,4906,Fuenlabrada,716,Lugo
1440,721298,2021-09-03 19:00:00+00:00,1630695600,141,Segunda Division,Spain,2021,4,547,Girona,731,Sporting Gijon
1441,721299,2021-09-06 19:00:00+00:00,1630954800,141,Segunda Division,Spain,2021,4,726,Huesca,718,Oviedo
1442,721300,2021-09-05 14:00:00+00:00,1630850400,141,Segunda Division,Spain,2021,4,9390,Ibiza,9380,Amorebieta
1443,721301,2021-09-05 16:15:00+00:00,1630858500,141,Segunda Division,Spain,2021,4,799,Mirandes,534,Las Palmas
1444,721302,2021-09-04 16:15:00+00:00,1630772100,141,Segunda Division,Spain,2021,4,719,Tenerife,4907,Ponferradina
1445,721303,2021-09-05 16:15:00+00:00,1630858500,141,Segunda Division,Spain,2021,4,711,Alcorcon,732,Zaragoza
1446,721304,2021-09-11 14:00:00+00:00,1631368800,141,Segunda Division,Spain,2021,5,9380,Amorebieta,9580,Burgos
1447,721305,2021-09-12 18:30:00+00:00,1631471400,141,Segunda Division,Spain,2021,5,4906,Fuenlabrada,732,Zaragoza
1448,721306,2021-09-11 16:15:00+00:00,1631376900,141,Segunda Division,Spain,2021,5,534,Las Palmas,9390,Ibiza
1449,721307,2021-09-13 19:00:00+00:00,1631559600,141,Segunda Division,Spain,2021,5,716,Lugo,726,Huesca
1450,721308,2021-09-12 19:30:00+00:00,1631475000,141,Segunda Division,Spain,2021,5,535,Malaga,547,Girona
1451,721309,2021-09-11 19:00:00+00:00,1631386800,141,Segunda Division,Spain,2021,5,799,Mirandes,711,Alcorcon
1452,721310,2021-09-12 12:00:00+00:00,1631448000,141,Segunda Division,Spain,2021,5,718,Oviedo,5262,FC Cartagena
1453,721311,2021-09-12 16:15:00+00:00,1631463300,141,Segunda Division,Spain,2021,5,4907,Ponferradina,723,Almeria
1454,721312,2021-09-11 14:00:00+00:00,1631368800,141,Segunda Division,Spain,2021,5,9585,Real Sociedad II,545,Eibar
1455,721313,2021-09-10 19:00:00+00:00,1631300400,141,Segunda Division,Spain,2021,5,731,Sporting Gijon,537,Leganes
1456,721314,2021-09-12 14:00:00+00:00,1631455200,141,Segunda Division,Spain,2021,5,720,Valladolid,719,Tenerife
1457,721315,2021-09-19 16:15:00+00:00,1632068100,141,Segunda Division,Spain,2021,6,545,Eibar,731,Sporting Gijon
1458,721316,2021-09-18 18:30:00+00:00,1631989800,141,Segunda Division,Spain,2021,6,547,Girona,720,Valladolid
1459,721317,2021-09-19 12:00:00+00:00,1632052800,141,Segunda Division,Spain,2021,6,726,Huesca,4906,Fuenlabrada
1460,721318,2021-09-18 14:00:00+00:00,1631973600,141,Segunda Division,Spain,2021,6,9390,Ibiza,718,Oviedo
1461,721319,2021-09-18 16:15:00+00:00,1631981700,141,Segunda Division,Spain,2021,6,537,Leganes,9380,Amorebieta
1462,721320,2021-09-19 14:00:00+00:00,1632060000,141,Segunda Division,Spain,2021,6,4907,Ponferradina,535,Malaga
1463,721321,2021-09-19 16:15:00+00:00,1632068100,141,Segunda Division,Spain,2021,6,719,Tenerife,799,Mirandes
1464,721322,2021-09-18 16:15:00+00:00,1631981700,141,Segunda Division,Spain,2021,6,732,Zaragoza,9585,Real Sociedad II
1465,721323,2021-09-17 19:00:00+00:00,1631905200,141,Segunda Division,Spain,2021,6,711,Alcorcon,723,Almeria
1466,721324,2021-09-20 19:00:00+00:00,1632164400,141,Segunda Division,Spain,2021,6,9580,Burgos,534,Las Palmas
1467,721325,2021-09-18 19:00:00+00:00,1631991600,141,Segunda Division,Spain,2021,6,5262,FC Cartagena,716,Lugo
1468,721326,2021-09-25 14:00:00+00:00,1632578400,141,Segunda Division,Spain,2021,7,9390,Ibiza,9580,Burgos
1469,721327,2021-09-25 16:15:00+00:00,1632586500,141,Segunda Division,Spain,2021,7,534,Las Palmas,4907,Ponferradina
1470,721328,2021-09-26 18:30:00+00:00,1632681000,141,Segunda Division,Spain,2021,7,716,Lugo,732,Zaragoza
1471,721329,2021-09-26 12:00:00+00:00,1632657600,141,Segunda Division,Spain,2021,7,799,Mirandes,537,Leganes
1472,721330,2021-09-26 16:15:00+00:00,1632672900,141,Segunda Division,Spain,2021,7,718,Oviedo,547,Girona
1473,721331,2021-09-24 18:00:00+00:00,1632506400,141,Segunda Division,Spain,2021,7,9585,Real Sociedad II,726,Huesca
1474,721332,2021-09-26 14:00:00+00:00,1632664800,141,Segunda Division,Spain,2021,7,731,Sporting Gijon,535,Malaga
1475,721333,2021-09-26 19:00:00+00:00,1632682800,141,Segunda Division,Spain,2021,7,720,Valladolid,711,Alcorcon
1476,721334,2021-09-24 19:00:00+00:00,1632510000,141,Segunda Division,Spain,2021,7,723,Almeria,719,Tenerife
1477,721335,2021-09-25 16:15:00+00:00,1632586500,141,Segunda Division,Spain,2021,7,9380,Amorebieta,545,Eibar
1478,721336,2021-09-27 19:00:00+00:00,1632769200,141,Segunda Division,Spain,2021,7,4906,Fuenlabrada,5262,FC Cartagena
1479,721337,2021-10-03 16:15:00+00:00,1633277700,141,Segunda Division,Spain,2021,8,9580,Burgos,799,Mirandes
1480,721338,2021-10-03 12:00:00+00:00,1633262400,141,Segunda Division,Spain,2021,8,545,Eibar,9390,Ibiza
1481,721339,2021-10-04 19:00:00+00:00,1633374000,141,Segunda Division,Spain,2021,8,547,Girona,723,Almeria
1482,721340,2021-10-02 14:00:00+00:00,1633183200,141,Segunda Division,Spain,2021,8,726,Huesca,719,Tenerife
1483,721341,2021-10-03 19:00:00+00:00,1633287600,141,Segunda Division,Spain,2021,8,537,Leganes,716,Lugo
1484,721342,2021-10-03 16:15:00+00:00,1633277700,141,Segunda Division,Spain,2021,8,534,Las Palmas,5262,FC Cartagena
1485,721343,2021-10-03 14:00:00+00:00,1633269600,141,Segunda Division,Spain,2021,8,535,Malaga,4906,Fuenlabrada
1486,721344,2021-10-01 19:00:00+00:00,1633114800,141,Segunda Division,Spain,2021,8,4907,Ponferradina,720,Valladolid
1487,721345,2021-10-02 16:15:00+00:00,1633191300,141,Segunda Division,Spain,2021,8,732,Zaragoza,718,Oviedo
1488,721346,2021-10-02 19:00:00+00:00,1633201200,141,Segunda Division,Spain,2021,8,711,Alcorcon,9585,Real Sociedad II
1489,721347,2021-10-02 14:00:00+00:00,1633183200,141,Segunda Division,Spain,2021,8,9380,Amorebieta,731,Sporting Gijon
1490,721348,2021-10-10 14:00:00+00:00,1633874400,141,Segunda Division,Spain,2021,9,5262,FC Cartagena,9390,Ibiza
1491,721349,2021-10-10 16:15:00+00:00,1633882500,141,Segunda Division,Spain,2021,9,4906,Fuenlabrada,537,Leganes
1492,721350,2021-10-09 14:00:00+00:00,1633788000,141,Segunda Division,Spain,2021,9,716,Lugo,547,Girona
1493,721351,2021-10-09 14:00:00+00:00,1633788000,141,Segunda Division,Spain,2021,9,799,Mirandes,545,Eibar
1494,721352,2021-10-09 19:00:00+00:00,1633806000,141,Segunda Division,Spain,2021,9,718,Oviedo,731,Sporting Gijon
1495,721353,2021-10-10 12:00:00+00:00,1633867200,141,Segunda Division,Spain,2021,9,9585,Real Sociedad II,4907,Ponferradina
1496,721354,2021-10-10 16:15:00+00:00,1633882500,141,Segunda Division,Spain,2021,9,719,Tenerife,9380,Amorebieta
1497,721355,2021-10-08 19:00:00+00:00,1633719600,141,Segunda Division,Spain,2021,9,720,Valladolid,535,Malaga
1498,721356,2021-10-11 19:00:00+00:00,1633978800,141,Segunda Division,Spain,2021,9,732,Zaragoza,726,Huesca
1499,721357,2021-10-10 16:15:00+00:00,1633882500,141,Segunda Division,Spain,2021,9,711,Alcorcon,9580,Burgos
1500,721358,2021-10-09 16:15:00+00:00,1633796100,141,Segunda Division,Spain,2021,9,723,Almeria,534,Las Palmas
1501,721359,2021-10-15 19:00:00+00:00,1634324400,141,Segunda Division,Spain,2021,10,545,Eibar,723,Almeria
1502,721360,2021-10-16 14:00:00+00:00,1634392800,141,Segunda Division,Spain,2021,10,547,Girona,726,Huesca
1503,721361,2021-10-17 12:00:00+00:00,1634472000,141,Segunda Division,Spain,2021,10,9390,Ibiza,799,Mirandes
1504,721362,2021-10-17 14:00:00+00:00,1634479200,141,Segunda Division,Spain,2021,10,537,Leganes,720,Valladolid
1505,721363,2021-10-16 16:15:00+00:00,1634400900,141,Segunda Division,Spain,2021,10,534,Las Palmas,719,Tenerife
1506,721364,2021-10-16 18:30:00+00:00,1634409000,141,Segunda Division,Spain,2021,10,535,Malaga,732,Zaragoza
1507,721365,2021-10-17 19:00:00+00:00,1634497200,141,Segunda Division,Spain,2021,10,4907,Ponferradina,4906,Fuenlabrada
1508,721366,2021-10-17 16:15:00+00:00,1634487300,141,Segunda Division,Spain,2021,10,9585,Real Sociedad II,718,Oviedo
1509,721367,2021-10-16 19:00:00+00:00,1634410800,141,Segunda Division,Spain,2021,10,731,Sporting Gijon,711,Alcorcon
1510,721368,2021-10-16 14:00:00+00:00,1634392800,141,Segunda Division,Spain,2021,10,9380,Amorebieta,5262,FC Cartagena
1511,721369,2021-10-17 16:15:00+00:00,1634487300,141,Segunda Division,Spain,2021,10,9580,Burgos,716,Lugo
1512,721370,2021-10-21 19:00:00+00:00,1634842800,141,Segunda Division,Spain,2021,11,799,Mirandes,547,Girona
1513,721371,2021-10-21 19:00:00+00:00,1634842800,141,Segunda Division,Spain,2021,11,718,Oviedo,9580,Burgos
1514,721372,2021-10-19 19:00:00+00:00,1634670000,141,Segunda Division,Spain,2021,11,719,Tenerife,545,Eibar
1515,721373,2021-10-20 17:00:00+00:00,1634749200,141,Segunda Division,Spain,2021,11,720,Valladolid,9390,Ibiza
1516,721374,2021-10-21 17:00:00+00:00,1634835600,141,Segunda Division,Spain,2021,11,732,Zaragoza,4907,Ponferradina
1517,721375,2021-10-20 19:00:00+00:00,1634756400,141,Segunda Division,Spain,2021,11,711,Alcorcon,537,Leganes
1518,721376,2021-10-21 16:45:00+00:00,1634834700,141,Segunda Division,Spain,2021,11,723,Almeria,9585,Real Sociedad II
1519,721377,2021-10-19 17:00:00+00:00,1634662800,141,Segunda Division,Spain,2021,11,5262,FC Cartagena,731,Sporting Gijon
1520,721378,2021-10-20 17:00:00+00:00,1634749200,141,Segunda Division,Spain,2021,11,4906,Fuenlabrada,9380,Amorebieta
1521,721379,2021-10-19 17:00:00+00:00,1634662800,141,Segunda Division,Spain,2021,11,726,Huesca,535,Malaga
1522,721380,2021-10-20 19:00:00+00:00,1634756400,141,Segunda Division,Spain,2021,11,716,Lugo,534,Las Palmas
1523,721381,2021-10-23 19:00:00+00:00,1635015600,141,Segunda Division,Spain,2021,12,537,Leganes,719,Tenerife
1524,721382,2021-10-24 19:00:00+00:00,1635102000,141,Segunda Division,Spain,2021,12,534,Las Palmas,711,Alcorcon
1525,721383,2021-10-23 18:30:00+00:00,1635013800,141,Segunda Division,Spain,2021,12,535,Malaga,716,Lugo
1526,721384,2021-10-24 12:00:00+00:00,1635076800,141,Segunda Division,Spain,2021,12,799,Mirandes,723,Almeria
1527,721385,2021-10-24 16:15:00+00:00,1635092100,141,Segunda Division,Spain,2021,12,4907,Ponferradina,718,Oviedo
1528,721386,2021-10-23 16:15:00+00:00,1635005700,141,Segunda Division,Spain,2021,12,731,Sporting Gijon,720,Valladolid
1529,721387,2021-10-24 12:00:00+00:00,1635076800,141,Segunda Division,Spain,2021,12,9380,Amorebieta,9585,Real Sociedad II
1530,721388,2021-10-24 16:15:00+00:00,1635092100,141,Segunda Division,Spain,2021,12,9580,Burgos,726,Huesca
1531,721389,2021-10-22 19:00:00+00:00,1634929200,141,Segunda Division,Spain,2021,12,545,Eibar,5262,FC Cartagena
1532,721390,2021-10-25 19:00:00+00:00,1635188400,141,Segunda Division,Spain,2021,12,547,Girona,732,Zaragoza
1533,721391,2021-10-23 14:00:00+00:00,1634997600,141,Segunda Division,Spain,2021,12,9390,Ibiza,4906,Fuenlabrada
1534,721392,2021-10-30 16:15:00+00:00,1635610500,141,Segunda Division,Spain,2021,13,716,Lugo,731,Sporting Gijon
1535,721393,2021-10-31 15:00:00+00:00,1635692400,141,Segunda Division,Spain,2021,13,718,Oviedo,535,Malaga
1536,721394,2021-10-29 19:00:00+00:00,1635534000,141,Segunda Division,Spain,2021,13,9585,Real Sociedad II,534,Las Palmas
1537,721395,2021-11-01 17:15:00+00:00,1635786900,141,Segunda Division,Spain,2021,13,719,Tenerife,9580,Burgos
1538,721396,2021-10-31 17:15:00+00:00,1635700500,141,Segunda Division,Spain,2021,13,720,Valladolid,545,Eibar
1539,721397,2021-10-31 19:30:00+00:00,1635708600,141,Segunda Division,Spain,2021,13,732,Zaragoza,799,Mirandes
1540,721398,2021-11-01 15:00:00+00:00,1635778800,141,Segunda Division,Spain,2021,13,711,Alcorcon,9390,Ibiza
1541,721399,2021-10-29 19:00:00+00:00,1635534000,141,Segunda Division,Spain,2021,13,723,Almeria,537,Leganes
1542,721400,2021-10-30 19:00:00+00:00,1635620400,141,Segunda Division,Spain,2021,13,5262,FC Cartagena,4907,Ponferradina
1543,721401,2021-10-31 13:00:00+00:00,1635685200,141,Segunda Division,Spain,2021,13,4906,Fuenlabrada,547,Girona
1544,721402,2021-10-30 14:00:00+00:00,1635602400,141,Segunda Division,Spain,2021,13,726,Huesca,9380,Amorebieta
1545,721403,2021-11-02 20:15:00+00:00,1635884100,141,Segunda Division,Spain,2021,14,537,Leganes,5262,FC Cartagena
1546,721404,2021-11-03 20:15:00+00:00,1635970500,141,Segunda Division,Spain,2021,14,534,Las Palmas,4906,Fuenlabrada
1547,721405,2021-11-04 20:15:00+00:00,1636056900,141,Segunda Division,Spain,2021,14,535,Malaga,9585,Real Sociedad II
1548,721406,2021-11-03 18:00:00+00:00,1635962400,141,Segunda Division,Spain,2021,14,799,Mirandes,716,Lugo
1549,721407,2021-11-02 18:00:00+00:00,1635876000,141,Segunda Division,Spain,2021,14,4907,Ponferradina,726,Huesca
1550,721408,2021-11-02 18:00:00+00:00,1635876000,141,Segunda Division,Spain,2021,14,731,Sporting Gijon,723,Almeria
1551,721409,2021-11-03 18:00:00+00:00,1635962400,141,Segunda Division,Spain,2021,14,9380,Amorebieta,720,Valladolid
1552,721410,2021-11-04 18:00:00+00:00,1636048800,141,Segunda Division,Spain,2021,14,9580,Burgos,732,Zaragoza
1553,721411,2021-11-03 20:15:00+00:00,1635970500,141,Segunda Division,Spain,2021,14,545,Eibar,718,Oviedo
1554,721412,2021-11-04 18:00:00+00:00,1636048800,141,Segunda Division,Spain,2021,14,547,Girona,711,Alcorcon
1555,721413,2021-11-04 20:15:00+00:00,1636056900,141,Segunda Division,Spain,2021,14,9390,Ibiza,719,Tenerife
1556,721414,2021-11-05 20:00:00+00:00,1636142400,141,Segunda Division,Spain,2021,15,726,Huesca,537,Leganes
1557,721415,2021-11-06 15:00:00+00:00,1636210800,141,Segunda Division,Spain,2021,15,716,Lugo,4907,Ponferradina
1558,721416,2021-11-06 17:15:00+00:00,1636218900,141,Segunda Division,Spain,2021,15,718,Oviedo,534,Las Palmas
1559,721417,2021-11-07 20:00:00+00:00,1636315200,141,Segunda Division,Spain,2021,15,9585,Real Sociedad II,9390,Ibiza
1560,721418,2021-11-08 20:00:00+00:00,1636401600,141,Segunda Division,Spain,2021,15,719,Tenerife,547,Girona
1561,721419,2021-11-06 17:15:00+00:00,1636218900,141,Segunda Division,Spain,2021,15,720,Valladolid,799,Mirandes
1562,721420,2021-11-07 15:00:00+00:00,1636297200,141,Segunda Division,Spain,2021,15,732,Zaragoza,731,Sporting Gijon
1563,721421,2021-11-07 13:00:00+00:00,1636290000,141,Segunda Division,Spain,2021,15,711,Alcorcon,9380,Amorebieta
1564,721422,2021-11-07 17:15:00+00:00,1636305300,141,Segunda Division,Spain,2021,15,723,Almeria,9580,Burgos
1565,721423,2021-11-07 17:15:00+00:00,1636305300,141,Segunda Division,Spain,2021,15,5262,FC Cartagena,535,Malaga
1566,721424,2021-11-06 20:00:00+00:00,1636228800,141,Segunda Division,Spain,2021,15,4906,Fuenlabrada,545,Eibar
1567,721425,2021-11-13 19:30:00+00:00,1636831800,141,Segunda Division,Spain,2021,16,534,Las Palmas,732,Zaragoza
1568,721426,2021-11-15 20:00:00+00:00,1637006400,141,Segunda Division,Spain,2021,16,535,Malaga,719,Tenerife
1569,721427,2021-11-13 17:15:00+00:00,1636823700,141,Segunda Division,Spain,2021,16,799,Mirandes,726,Huesca
1570,721428,2021-11-12 20:00:00+00:00,1636747200,141,Segunda Division,Spain,2021,16,731,Sporting Gijon,9585,Real Sociedad II
1571,721429,2021-11-13 15:00:00+00:00,1636815600,141,Segunda Division,Spain,2021,16,720,Valladolid,4906,Fuenlabrada
1572,721430,2021-11-14 13:00:00+00:00,1636894800,141,Segunda Division,Spain,2021,16,9380,Amorebieta,716,Lugo
1573,721431,2021-11-14 17:15:00+00:00,1636910100,141,Segunda Division,Spain,2021,16,9580,Burgos,4907,Ponferradina
1574,721432,2021-11-13 17:15:00+00:00,1636823700,141,Segunda Division,Spain,2021,16,545,Eibar,711,Alcorcon
1575,721433,2021-11-14 15:00:00+00:00,1636902000,141,Segunda Division,Spain,2021,16,547,Girona,5262,FC Cartagena
1576,721434,2021-11-14 15:00:00+00:00,1636902000,141,Segunda Division,Spain,2021,16,9390,Ibiza,723,Almeria
1577,721435,2021-11-14 17:15:00+00:00,1636910100,141,Segunda Division,Spain,2021,16,537,Leganes,718,Oviedo
1578,721436,2021-11-20 15:00:00+00:00,1637420400,141,Segunda Division,Spain,2021,17,718,Oviedo,9380,Amorebieta
1579,721437,2021-11-21 19:30:00+00:00,1637523000,141,Segunda Division,Spain,2021,17,4907,Ponferradina,731,Sporting Gijon
1580,721438,2021-11-22 18:00:00+00:00,1637604000,141,Segunda Division,Spain,2021,17,9585,Real Sociedad II,547,Girona
1581,721439,2021-11-21 17:15:00+00:00,1637514900,141,Segunda Division,Spain,2021,17,719,Tenerife,711,Alcorcon
1582,721440,2021-11-22 20:00:00+00:00,1637611200,141,Segunda Division,Spain,2021,17,732,Zaragoza,537,Leganes
1583,721441,2021-11-20 19:30:00+00:00,1637436600,141,Segunda Division,Spain,2021,17,723,Almeria,720,Valladolid
1584,721442,2021-11-21 13:00:00+00:00,1637499600,141,Segunda Division,Spain,2021,17,5262,FC Cartagena,9580,Burgos
1585,721443,2021-11-19 20:00:00+00:00,1637352000,141,Segunda Division,Spain,2021,17,4906,Fuenlabrada,799,Mirandes
1586,721444,2021-11-21 17:15:00+00:00,1637514900,141,Segunda Division,Spain,2021,17,726,Huesca,9390,Ibiza
1587,721445,2021-11-21 15:00:00+00:00,1637506800,141,Segunda Division,Spain,2021,17,716,Lugo,545,Eibar
1588,721446,2021-11-20 17:15:00+00:00,1637428500,141,Segunda Division,Spain,2021,17,535,Malaga,534,Las Palmas
1589,721447,2021-11-28 13:00:00+00:00,1638104400,141,Segunda Division,Spain,2021,18,537,Leganes,534,Las Palmas
1590,721448,2021-11-26 20:00:00+00:00,1637956800,141,Segunda Division,Spain,2021,18,799,Mirandes,718,Oviedo
1591,721449,2021-11-27 17:15:00+00:00,1638033300,141,Segunda Division,Spain,2021,18,731,Sporting Gijon,4906,Fuenlabrada
1592,721450,2021-11-28 17:15:00+00:00,1638119700,141,Segunda Division,Spain,2021,18,719,Tenerife,9585,Real Sociedad II
1593,721451,2021-11-27 19:30:00+00:00,1638041400,141,Segunda Division,Spain,2021,18,720,Valladolid,5262,FC Cartagena
1594,721452,2021-11-26 20:00:00+00:00,1637956800,141,Segunda Division,Spain,2021,18,711,Alcorcon,716,Lugo
1595,721453,2021-11-27 17:15:00+00:00,1638033300,141,Segunda Division,Spain,2021,18,723,Almeria,726,Huesca
1596,721454,2021-11-28 15:00:00+00:00,1638111600,141,Segunda Division,Spain,2021,18,9380,Amorebieta,732,Zaragoza
1597,721455,2021-11-27 15:00:00+00:00,1638025200,141,Segunda Division,Spain,2021,18,9580,Burgos,535,Malaga
1598,721456,2021-11-29 20:00:00+00:00,1638216000,141,Segunda Division,Spain,2021,18,545,Eibar,547,Girona
1599,721457,2021-11-28 15:00:00+00:00,1638111600,141,Segunda Division,Spain,2021,18,9390,Ibiza,4907,Ponferradina
1600,721458,2021-12-05 17:15:00+00:00,1638724500,141,Segunda Division,Spain,2021,19,716,Lugo,9390,Ibiza
1601,721459,2021-12-05 15:00:00+00:00,1638716400,141,Segunda Division,Spain,2021,19,535,Malaga,9380,Amorebieta
1602,721460,2021-12-05 17:15:00+00:00,1638724500,141,Segunda Division,Spain,2021,19,718,Oviedo,711,Alcorcon
1603,721461,2021-12-05 13:00:00+00:00,1638709200,141,Segunda Division,Spain,2021,19,4907,Ponferradina,799,Mirandes
1604,721462,2021-12-05 17:15:00+00:00,1638724500,141,Segunda Division,Spain,2021,19,9585,Real Sociedad II,9580,Burgos
1605,721463,2021-12-06 15:00:00+00:00,1638802800,141,Segunda Division,Spain,2021,19,732,Zaragoza,545,Eibar
1606,721464,2021-12-06 17:15:00+00:00,1638810900,141,Segunda Division,Spain,2021,19,5262,FC Cartagena,719,Tenerife
1607,721465,2021-12-04 17:15:00+00:00,1638638100,141,Segunda Division,Spain,2021,19,4906,Fuenlabrada,723,Almeria
1608,721466,2021-12-06 20:00:00+00:00,1638820800,141,Segunda Division,Spain,2021,19,547,Girona,537,Leganes
1609,721467,2021-12-03 20:00:00+00:00,1638561600,141,Segunda Division,Spain,2021,19,726,Huesca,720,Valladolid
1610,721468,2021-12-05 19:30:00+00:00,1638732600,141,Segunda Division,Spain,2021,19,534,Las Palmas,731,Sporting Gijon
1611,721469,2021-12-11 15:00:00+00:00,1639234800,141,Segunda Division,Spain,2021,20,9390,Ibiza,547,Girona
1612,721470,2021-12-12 13:00:00+00:00,1639314000,141,Segunda Division,Spain,2021,20,537,Leganes,4907,Ponferradina
1613,721471,2021-12-13 20:00:00+00:00,1639425600,141,Segunda Division,Spain,2021,20,799,Mirandes,9585,Real Sociedad II
1614,721472,2021-12-10 20:00:00+00:00,1639166400,141,Segunda Division,Spain,2021,20,731,Sporting Gijon,726,Huesca
1615,721473,2021-12-11 20:00:00+00:00,1639252800,141,Segunda Division,Spain,2021,20,719,Tenerife,716,Lugo
1616,721474,2021-12-12 15:00:00+00:00,1639321200,141,Segunda Division,Spain,2021,20,720,Valladolid,718,Oviedo
