index,Team,MP,W,D,L,GF,GA,GD,Pts,season,round,league_id
11,535,16,3,7,6,9,13,-4,16,2019,32,141
12,716,16,3,7,6,12,17,-5,16,2019,32,141
13,860,16,3,7,6,16,23,-7,16,2019,32,141
14,719,16,4,3,9,18,21,-3,15,2019,32,141
15,726,16,4,3,9,14,20,-6,15,2019,32,141
16,718,16,4,3,9,19,26,-7,15,2019,32,141
17,547,16,3,5,8,17,23,-6,14,2019,32,141
18,731,16,3,5,8,8,16,-8,14,2019,32,141
19,544,16,3,5,8,10,26,-16,14,2019,32,141
20,4665,16,2,7,7,12,21,-9,13,2019,32,141
21,717,16,2,6,8,18,26,-8,12,2019,32,141
22,4907,16,2,6,8,15,24,-9,12,2019,32,141
1,732,17,8,6,3,25,19,6,30,2019,33,141
2,711,16,6,10,0,24,15,9,28,2019,33,141
3,724,17,8,4,5,19,16,3,28,2019,33,141
4,723,17,6,8,3,27,19,8,26,2019,33,141
5,797,17,7,4,6,22,19,3,25,2019,33,141
6,534,17,5,6,6,15,20,-5,21,2019,33,141
7,722,17,6,3,8,14,21,-7,21,2019,33,141
8,799,16,5,5,6,26,32,-6,20,2019,33,141
9,4906,17,4,6,7,13,17,-4,18,2019,33,141
10,728,16,2,11,3,18,17,1,17,2019,33,141
11,535,17,3,8,6,9,13,-4,17,2019,33,141
12,731,17,4,5,8,10,16,-6,17,2019,33,141
13,716,16,3,7,6,12,17,-5,16,2019,33,141
14,860,16,3,7,6,16,23,-7,16,2019,33,141
15,719,16,4,3,9,18,21,-3,15,2019,33,141
16,726,16,4,3,9,14,20,-6,15,2019,33,141
17,718,16,4,3,9,19,26,-7,15,2019,33,141
18,544,17,3,6,8,12,28,-16,15,2019,33,141
19,547,16,3,5,8,17,23,-6,14,2019,33,141
20,4665,17,2,8,7,12,21,-9,14,2019,33,141
21,717,16,2,6,8,18,26,-8,12,2019,33,141
22,4907,16,2,6,8,15,24,-9,12,2019,33,141
1,732,17,8,6,3,25,19,6,30,2019,34,141
2,723,18,7,8,3,29,19,10,29,2019,34,141
3,711,17,6,11,0,25,16,9,29,2019,34,141
4,724,17,8,4,5,19,16,3,28,2019,34,141
5,797,17,7,4,6,22,19,3,25,2019,34,141
6,534,17,5,6,6,15,20,-5,21,2019,34,141
7,722,17,6,3,8,14,21,-7,21,2019,34,141
8,799,16,5,5,6,26,32,-6,20,2019,34,141
9,728,17,2,12,3,21,20,1,18,2019,34,141
10,719,17,5,3,9,20,22,-2,18,2019,34,141
11,4906,17,4,6,7,13,17,-4,18,2019,34,141
12,718,17,5,3,9,20,26,-6,18,2019,34,141
13,535,17,3,8,6,9,13,-4,17,2019,34,141
14,731,17,4,5,8,10,16,-6,17,2019,34,141
15,860,17,3,8,6,17,24,-7,17,2019,34,141
16,726,17,4,4,9,16,22,-6,16,2019,34,141
17,716,17,3,7,7,12,18,-6,16,2019,34,141
18,4907,17,3,6,8,17,25,-8,15,2019,34,141
19,544,17,3,6,8,12,28,-16,15,2019,34,141
20,547,17,3,5,9,17,24,-7,14,2019,34,141
21,4665,17,2,8,7,12,21,-9,14,2019,34,141
22,717,17,2,6,9,18,28,-10,12,2019,34,141
1,732,18,9,6,3,27,20,7,33,2019,35,141
2,711,18,7,11,0,26,16,10,32,2019,35,141
3,723,18,7,8,3,29,19,10,29,2019,35,141
4,724,18,8,5,5,20,17,3,29,2019,35,141
5,797,17,7,4,6,22,19,3,25,2019,35,141
6,534,18,5,7,6,15,20,-5,22,2019,35,141
7,722,17,6,3,8,14,21,-7,21,2019,35,141
8,799,17,5,5,7,27,36,-9,20,2019,35,141
9,4906,18,4,7,7,13,17,-4,19,2019,35,141
10,728,17,2,12,3,21,20,1,18,2019,35,141
11,719,17,5,3,9,20,22,-2,18,2019,35,141
12,535,18,3,9,6,9,13,-4,18,2019,35,141
13,718,17,5,3,9,20,26,-6,18,2019,35,141
14,731,18,4,6,8,11,17,-6,18,2019,35,141
15,544,18,4,6,8,13,28,-15,18,2019,35,141
16,860,17,3,8,6,17,24,-7,17,2019,35,141
17,726,17,4,4,9,16,22,-6,16,2019,35,141
18,716,17,3,7,7,12,18,-6,16,2019,35,141
19,4907,17,3,6,8,17,25,-8,15,2019,35,141
20,4665,18,2,9,7,13,22,-9,15,2019,35,141
21,547,17,3,5,9,17,24,-7,14,2019,35,141
22,717,18,2,6,10,18,30,-12,12,2019,35,141
1,732,18,9,6,3,27,20,7,33,2019,36,141
2,711,18,7,11,0,26,16,10,32,2019,36,141
3,723,19,7,9,3,31,21,10,30,2019,36,141
4,724,18,8,5,5,20,17,3,29,2019,36,141
5,797,18,7,5,6,23,20,3,26,2019,36,141
6,722,18,7,3,8,16,22,-6,24,2019,36,141
7,534,18,5,7,6,15,20,-5,22,2019,36,141
8,719,18,6,3,9,22,22,0,21,2019,36,141
9,799,17,5,5,7,27,36,-9,20,2019,36,141
10,4906,18,4,7,7,13,17,-4,19,2019,36,141
11,726,18,5,4,9,17,22,-5,19,2019,36,141
12,728,18,2,12,4,23,23,0,18,2019,36,141
13,535,18,3,9,6,9,13,-4,18,2019,36,141
14,731,18,4,6,8,11,17,-6,18,2019,36,141
15,860,18,3,9,6,18,25,-7,18,2019,36,141
16,718,18,5,3,10,20,27,-7,18,2019,36,141
17,544,18,4,6,8,13,28,-15,18,2019,36,141
18,716,18,3,7,8,12,20,-8,16,2019,36,141
19,4907,18,3,6,9,18,27,-9,15,2019,36,141
20,4665,18,2,9,7,13,22,-9,15,2019,36,141
21,547,18,3,5,10,17,26,-9,14,2019,36,141
22,717,18,2,6,10,18,30,-12,12,2019,36,141
1,711,19,7,12,0,27,17,10,33,2019,37,141
2,732,19,9,6,4,27,21,6,33,2019,37,141
3,723,19,7,9,3,31,21,10,30,2019,37,141
4,724,19,8,6,5,20,17,3,30,2019,37,141
5,797,18,7,5,6,23,20,3,26,2019,37,141
6,722,18,7,3,8,16,22,-6,24,2019,37,141
7,4906,19,5,7,7,16,17,-1,22,2019,37,141
8,534,19,5,7,7,15,21,-6,22,2019,37,141
9,719,18,6,3,9,22,22,0,21,2019,37,141
10,799,18,5,5,8,27,37,-10,20,2019,37,141
11,535,19,3,10,6,9,13,-4,19,2019,37,141
12,726,18,5,4,9,17,22,-5,19,2019,37,141
13,544,19,4,7,8,14,29,-15,19,2019,37,141
14,728,18,2,12,4,23,23,0,18,2019,37,141
15,860,18,3,9,6,18,25,-7,18,2019,37,141
16,718,18,5,3,10,20,27,-7,18,2019,37,141
17,731,19,4,6,9,11,18,-7,18,2019,37,141
18,716,18,3,7,8,12,20,-8,16,2019,37,141
19,4907,18,3,6,9,18,27,-9,15,2019,37,141
20,4665,19,2,9,8,14,25,-11,15,2019,37,141
21,547,18,3,5,10,17,26,-9,14,2019,37,141
22,717,19,2,6,11,19,33,-14,12,2019,37,141
1,711,19,7,12,0,27,17,10,33,2019,38,141
2,732,19,9,6,4,27,21,6,33,2019,38,141
3,723,19,7,9,3,31,21,10,30,2019,38,141
4,724,19,8,6,5,20,17,3,30,2019,38,141
5,797,19,8,5,6,25,21,4,29,2019,38,141
6,722,19,7,4,8,16,22,-6,25,2019,38,141
7,719,19,7,3,9,24,23,1,24,2019,38,141
8,4906,19,5,7,7,16,17,-1,22,2019,38,141
9,534,19,5,7,7,15,21,-6,22,2019,38,141
10,728,19,3,12,4,27,25,2,21,2019,38,141
11,799,19,5,6,8,29,39,-10,21,2019,38,141
12,535,19,3,10,6,9,13,-4,19,2019,38,141
13,726,19,5,4,10,18,24,-6,19,2019,38,141
14,544,19,4,7,8,14,29,-15,19,2019,38,141
15,731,19,4,6,9,11,18,-7,18,2019,38,141
16,860,19,3,9,7,18,26,-8,18,2019,38,141
17,718,19,5,3,11,20,29,-9,18,2019,38,141
18,716,19,3,8,8,14,22,-8,17,2019,38,141
19,547,19,3,6,10,17,26,-9,15,2019,38,141
20,4665,19,2,9,8,14,25,-11,15,2019,38,141
21,4907,19,3,6,10,18,30,-12,15,2019,38,141
22,717,19,2,6,11,19,33,-14,12,2019,38,141
1,732,20,9,7,4,28,22,6,34,2019,39,141
2,711,20,7,12,1,28,19,9,33,2019,39,141
3,724,20,9,6,5,21,17,4,33,2019,39,141
4,723,20,7,9,4,31,22,9,30,2019,39,141
5,797,20,8,5,7,25,22,3,29,2019,39,141
6,722,19,7,4,8,16,22,-6,25,2019,39,141
7,719,19,7,3,9,24,23,1,24,2019,39,141
8,4906,19,5,7,7,16,17,-1,22,2019,39,141
9,534,20,5,7,8,16,23,-7,22,2019,39,141
10,728,19,3,12,4,27,25,2,21,2019,39,141
11,799,19,5,6,8,29,39,-10,21,2019,39,141
12,716,20,4,8,8,15,22,-7,20,2019,39,141
13,535,19,3,10,6,9,13,-4,19,2019,39,141
14,726,19,5,4,10,18,24,-6,19,2019,39,141
15,731,20,4,7,9,12,19,-7,19,2019,39,141
16,544,20,4,7,9,14,30,-16,19,2019,39,141
17,860,19,3,9,7,18,26,-8,18,2019,39,141
18,718,19,5,3,11,20,29,-9,18,2019,39,141
19,547,19,3,6,10,17,26,-9,15,2019,39,141
20,4907,19,3,6,10,18,30,-12,15,2019,39,141
21,4665,20,2,9,9,14,26,-12,15,2019,39,141
22,717,20,2,6,12,21,36,-15,12,2019,39,141
1,732,20,9,7,4,28,22,6,34,2019,40,141
2,711,20,7,12,1,28,19,9,33,2019,40,141
3,724,20,9,6,5,21,17,4,33,2019,40,141
4,723,20,7,9,4,31,22,9,30,2019,40,141
5,797,20,8,5,7,25,22,3,29,2019,40,141
6,719,20,7,4,9,24,23,1,25,2019,40,141
7,4906,20,6,7,7,17,17,0,25,2019,40,141
8,722,20,7,4,9,16,24,-8,25,2019,40,141
9,534,20,5,7,8,16,23,-7,22,2019,40,141
10,728,20,3,12,5,29,28,1,21,2019,40,141
11,860,20,4,9,7,21,28,-7,21,2019,40,141
12,718,20,6,3,11,24,31,-7,21,2019,40,141
13,799,20,5,6,9,29,40,-11,21,2019,40,141
14,716,20,4,8,8,15,22,-7,20,2019,40,141
15,535,20,3,10,7,10,15,-5,19,2019,40,141
16,726,20,5,4,11,18,25,-7,19,2019,40,141
17,731,20,4,7,9,12,19,-7,19,2019,40,141
18,544,20,4,7,9,14,30,-16,19,2019,40,141
19,547,20,3,7,10,19,28,-9,16,2019,40,141
20,4665,20,2,9,9,14,26,-12,15,2019,40,141
21,4907,20,3,6,11,18,31,-13,15,2019,40,141
22,717,20,2,6,12,21,36,-15,12,2019,40,141
1,732,21,9,7,5,29,26,3,34,2019,41,141
2,711,21,7,12,2,28,21,7,33,2019,41,141
3,724,21,9,6,6,22,19,3,33,2019,41,141
4,723,21,7,9,5,32,24,8,30,2019,41,141
5,797,21,8,5,8,26,25,1,29,2019,41,141
6,719,20,7,4,9,24,23,1,25,2019,41,141
7,4906,20,6,7,7,17,17,0,25,2019,41,141
8,722,20,7,4,9,16,24,-8,25,2019,41,141
9,716,21,5,8,8,17,23,-6,23,2019,41,141
10,534,21,5,8,8,18,25,-7,23,2019,41,141
11,728,20,3,12,5,29,28,1,21,2019,41,141
12,860,20,4,9,7,21,28,-7,21,2019,41,141
13,718,20,6,3,11,24,31,-7,21,2019,41,141
14,799,20,5,6,9,29,40,-11,21,2019,41,141
15,535,20,3,10,7,10,15,-5,19,2019,41,141
16,726,20,5,4,11,18,25,-7,19,2019,41,141
17,731,21,4,7,10,12,21,-9,19,2019,41,141
18,544,21,4,7,10,14,31,-17,19,2019,41,141
19,547,20,3,7,10,19,28,-9,16,2019,41,141
20,4907,20,3,6,11,18,31,-13,15,2019,41,141
21,4665,21,2,9,10,14,27,-13,15,2019,41,141
22,717,21,2,6,13,21,39,-18,12,2019,41,141
1,732,21,9,7,5,29,26,3,34,2019,42,141
2,711,21,7,12,2,28,21,7,33,2019,42,141
3,724,21,9,6,6,22,19,3,33,2019,42,141
4,723,21,7,9,5,32,24,8,30,2019,42,141
5,797,21,8,5,8,26,25,1,29,2019,42,141
6,722,21,8,4,9,17,24,-7,28,2019,42,141
7,719,21,7,4,10,25,25,0,25,2019,42,141
8,4906,21,6,7,8,18,19,-1,25,2019,42,141
9,728,21,4,12,5,31,29,2,24,2019,42,141
10,716,21,5,8,8,17,23,-6,23,2019,42,141
11,534,21,5,8,8,18,25,-7,23,2019,42,141
12,726,21,6,4,11,19,25,-6,22,2019,42,141
13,718,21,6,3,12,25,33,-8,21,2019,42,141
14,860,21,4,9,8,22,33,-11,21,2019,42,141
15,799,21,5,6,10,30,42,-12,21,2019,42,141
16,535,21,3,11,7,10,15,-5,20,2019,42,141
17,731,21,4,7,10,12,21,-9,19,2019,42,141
18,544,21,4,7,10,14,31,-17,19,2019,42,141
19,547,21,3,7,11,19,30,-11,16,2019,42,141
20,4665,21,2,9,10,14,27,-13,15,2019,42,141
21,4907,21,3,6,12,19,33,-14,15,2019,42,141
22,717,21,2,6,13,21,39,-18,12,2019,42,141
1,723,1,1,0,0,2,1,1,3,2020,1,141
2,5254,1,1,0,0,2,1,1,3,2020,1,141
3,728,1,1,0,0,1,0,1,3,2020,1,141
4,711,1,0,1,0,0,0,0,1,2020,1,141
5,5262,1,0,1,0,0,0,0,1,2020,1,141
6,547,1,0,1,0,2,2,0,1,2020,1,141
7,534,1,0,0,1,0,1,-1,0,2020,1,141
8,5280,1,0,0,1,0,1,-1,0,2020,1,141
9,716,1,0,0,1,0,2,-2,0,2020,1,141
10,535,1,0,0,1,0,2,-2,0,2020,1,141
11,722,1,0,0,1,0,3,-3,0,2020,1,141
1,4907,1,1,0,0,2,0,2,3,2020,2,141
2,723,1,1,0,0,2,1,1,3,2020,2,141
3,5254,1,1,0,0,2,1,1,3,2020,2,141
4,728,1,1,0,0,1,0,1,3,2020,2,141
5,731,1,1,0,0,1,0,1,3,2020,2,141
6,535,2,1,0,1,1,2,-1,3,2020,2,141
7,711,1,0,1,0,0,0,0,1,2020,2,141
8,5262,1,0,1,0,0,0,0,1,2020,2,141
9,4906,1,0,1,0,3,3,0,1,2020,2,141
10,547,1,0,1,0,2,2,0,1,2020,2,141
11,798,1,0,1,0,0,0,0,1,2020,2,141
12,718,1,0,1,0,1,1,0,1,2020,2,141
13,534,1,0,0,1,0,1,-1,0,2020,2,141
14,537,1,0,0,1,1,2,-1,0,2020,2,141
15,9593,1,0,0,1,1,2,-1,0,2020,2,141
16,732,1,0,0,1,0,1,-1,0,2020,2,141
17,716,1,0,0,1,0,2,-2,0,2020,2,141
18,719,1,0,0,1,0,2,-2,0,2020,2,141
19,722,1,0,0,1,0,3,-3,0,2020,2,141
20,5280,2,0,0,2,0,3,-3,0,2020,2,141
1,723,2,2,0,0,4,1,3,6,2020,3,141
2,5254,2,1,1,0,3,2,1,4,2020,3,141
3,540,1,1,0,0,2,0,2,3,2020,3,141
4,4907,1,1,0,0,2,0,2,3,2020,3,141
5,799,1,1,0,0,2,1,1,3,2020,3,141
6,731,1,1,0,0,1,0,1,3,2020,3,141
7,535,2,1,0,1,1,2,-1,3,2020,3,141
8,728,2,1,0,1,1,3,-2,3,2020,3,141
9,4906,1,0,1,0,3,3,0,1,2020,3,141
10,798,1,0,1,0,0,0,0,1,2020,3,141
11,718,1,0,1,0,1,1,0,1,2020,3,141
12,711,2,0,1,1,0,1,-1,1,2020,3,141
13,534,2,0,1,1,2,3,-1,1,2020,3,141
14,5262,2,0,1,1,1,3,-2,1,2020,3,141
15,547,2,0,1,1,2,4,-2,1,2020,3,141
16,537,1,0,0,1,1,2,-1,0,2020,3,141
17,732,1,0,0,1,0,1,-1,0,2020,3,141
18,716,1,0,0,1,0,2,-2,0,2020,3,141
19,9593,2,0,0,2,1,3,-2,0,2020,3,141
20,719,1,0,0,1,0,2,-2,0,2020,3,141
21,5280,2,0,0,2,0,3,-3,0,2020,3,141
22,722,2,0,0,2,0,4,-4,0,2020,3,141
1,723,2,2,0,0,4,1,3,6,2020,4,141
2,540,2,2,0,0,3,0,3,6,2020,4,141
3,4907,2,2,0,0,3,0,3,6,2020,4,141
4,731,2,2,0,0,2,0,2,6,2020,4,141
5,5254,2,1,1,0,3,2,1,4,2020,4,141
6,4906,2,1,1,0,4,3,1,4,2020,4,141
7,799,1,1,0,0,2,1,1,3,2020,4,141
8,728,2,1,0,1,1,3,-2,3,2020,4,141
9,535,3,1,0,2,1,6,-5,3,2020,4,141
10,718,2,0,2,0,2,2,0,2,2020,4,141
11,798,1,0,1,0,0,0,0,1,2020,4,141
12,711,2,0,1,1,0,1,-1,1,2020,4,141
13,534,2,0,1,1,2,3,-1,1,2020,4,141
14,732,2,0,1,1,0,1,-1,1,2020,4,141
15,5262,2,0,1,1,1,3,-2,1,2020,4,141
16,547,2,0,1,1,2,4,-2,1,2020,4,141
17,9593,2,0,0,2,1,3,-2,0,2020,4,141
18,537,2,0,0,2,1,4,-3,0,2020,4,141
19,716,2,0,0,2,1,4,-3,0,2020,4,141
20,722,2,0,0,2,0,4,-4,0,2020,4,141
21,719,2,0,0,2,0,4,-4,0,2020,4,141
22,5280,3,0,0,3,1,5,-4,0,2020,4,141
1,540,2,2,0,0,3,0,3,6,2020,5,141
2,799,2,2,0,0,4,1,3,6,2020,5,141
3,4907,2,2,0,0,3,0,3,6,2020,5,141
4,723,3,2,0,1,4,2,2,6,2020,5,141
5,731,3,2,0,1,2,1,1,6,2020,5,141
6,5254,3,1,2,0,4,3,1,5,2020,5,141
7,4906,2,1,1,0,4,3,1,4,2020,5,141
8,798,2,1,1,0,1,0,1,4,2020,5,141
9,5262,3,1,1,1,3,3,0,4,2020,5,141
10,547,3,1,1,1,3,4,-1,4,2020,5,141
11,728,3,1,0,2,1,4,-3,3,2020,5,141
12,535,3,1,0,2,1,6,-5,3,2020,5,141
13,718,2,0,2,0,2,2,0,2,2020,5,141
14,534,3,0,2,1,2,3,-1,2,2020,5,141
15,732,2,0,1,1,0,1,-1,1,2020,5,141
16,711,3,0,1,2,0,2,-2,1,2020,5,141
17,9593,2,0,0,2,1,3,-2,0,2020,5,141
18,537,2,0,0,2,1,4,-3,0,2020,5,141
19,716,2,0,0,2,1,4,-3,0,2020,5,141
20,719,2,0,0,2,0,4,-4,0,2020,5,141
21,5280,3,0,0,3,1,5,-4,0,2020,5,141
22,722,3,0,0,3,0,5,-5,0,2020,5,141
1,4907,3,3,0,0,4,0,4,9,2020,6,141
2,799,2,2,0,0,4,1,3,6,2020,6,141
3,540,3,2,0,1,3,1,2,6,2020,6,141
4,731,3,2,0,1,2,1,1,6,2020,6,141
5,723,4,2,0,2,4,4,0,6,2020,6,141
6,535,4,2,0,2,3,7,-4,6,2020,6,141
7,5254,3,1,2,0,4,3,1,5,2020,6,141
8,4906,3,1,2,0,5,4,1,5,2020,6,141
9,798,3,1,2,0,1,0,1,5,2020,6,141
10,5262,3,1,1,1,3,3,0,4,2020,6,141
11,547,3,1,1,1,3,4,-1,4,2020,6,141
12,537,3,1,0,2,2,4,-2,3,2020,6,141
13,716,3,1,0,2,2,4,-2,3,2020,6,141
14,728,3,1,0,2,1,4,-3,3,2020,6,141
15,534,3,0,2,1,2,3,-1,2,2020,6,141
16,718,3,0,2,1,2,3,-1,2,2020,6,141
17,732,2,0,1,1,0,1,-1,1,2020,6,141
18,711,3,0,1,2,0,2,-2,1,2020,6,141
19,719,3,0,1,2,1,5,-4,1,2020,6,141
20,5280,3,0,0,3,1,5,-4,0,2020,6,141
21,722,3,0,0,3,0,5,-5,0,2020,6,141
22,9593,3,0,0,3,1,6,-5,0,2020,6,141
1,4907,3,3,0,0,4,0,4,9,2020,7,141
2,540,3,2,0,1,3,1,2,6,2020,7,141
3,799,3,2,0,1,4,3,1,6,2020,7,141
4,723,4,2,0,2,4,4,0,6,2020,7,141
5,731,4,2,0,2,2,2,0,6,2020,7,141
6,535,4,2,0,2,3,7,-4,6,2020,7,141
7,4906,3,1,2,0,5,4,1,5,2020,7,141
8,798,3,1,2,0,1,0,1,5,2020,7,141
9,5254,4,1,2,1,5,5,0,5,2020,7,141
10,5262,4,1,2,1,4,4,0,5,2020,7,141
11,728,4,1,1,2,1,4,-3,4,2020,7,141
12,547,4,1,1,2,3,7,-4,4,2020,7,141
13,537,3,1,0,2,2,4,-2,3,2020,7,141
14,716,3,1,0,2,2,4,-2,3,2020,7,141
15,534,3,0,2,1,2,3,-1,2,2020,7,141
16,718,3,0,2,1,2,3,-1,2,2020,7,141
17,711,4,0,2,2,1,3,-2,2,2020,7,141
18,732,3,0,1,2,0,2,-2,1,2020,7,141
19,5280,4,0,1,3,1,5,-4,1,2020,7,141
20,722,4,0,1,3,0,5,-5,1,2020,7,141
21,719,4,0,1,3,1,6,-5,1,2020,7,141
22,9593,3,0,0,3,1,6,-5,0,2020,7,141
1,4907,4,3,0,1,5,2,3,9,2020,8,141
2,798,4,2,2,0,3,0,3,8,2020,8,141
3,540,4,2,1,1,3,1,2,7,2020,8,141
4,799,4,2,1,1,5,4,1,7,2020,8,141
5,547,5,2,1,2,4,7,-3,7,2020,8,141
6,723,4,2,0,2,4,4,0,6,2020,8,141
7,731,4,2,0,2,2,2,0,6,2020,8,141
8,716,4,2,0,2,5,6,-1,6,2020,8,141
9,535,4,2,0,2,3,7,-4,6,2020,8,141
10,5254,4,1,2,1,5,5,0,5,2020,8,141
11,5262,4,1,2,1,4,4,0,5,2020,8,141
12,4906,4,1,2,1,5,7,-2,5,2020,8,141
13,728,5,1,1,3,2,6,-4,4,2020,8,141
14,537,3,1,0,2,2,4,-2,3,2020,8,141
15,711,4,0,2,2,1,3,-2,2,2020,8,141
16,718,4,0,2,2,3,5,-2,2,2020,8,141
17,534,4,0,2,2,2,6,-4,2,2020,8,141
18,732,3,0,1,2,0,2,-2,1,2020,8,141
19,5280,4,0,1,3,1,5,-4,1,2020,8,141
20,722,4,0,1,3,0,5,-5,1,2020,8,141
21,9593,4,0,1,3,1,6,-5,1,2020,8,141
22,719,4,0,1,3,1,6,-5,1,2020,8,141
1,723,5,3,0,2,6,5,1,9,2020,9,141
2,4907,5,3,0,2,5,4,1,9,2020,9,141
3,731,5,3,0,2,4,3,1,9,2020,9,141
4,798,4,2,2,0,3,0,3,8,2020,9,141
5,540,4,2,1,1,3,1,2,7,2020,9,141
6,799,4,2,1,1,5,4,1,7,2020,9,141
7,716,5,2,1,2,6,7,-1,7,2020,9,141
8,547,5,2,1,2,4,7,-3,7,2020,9,141
9,535,5,2,0,3,4,10,-6,6,2020,9,141
10,5254,4,1,2,1,5,5,0,5,2020,9,141
11,5262,5,1,2,2,5,6,-1,5,2020,9,141
12,4906,5,1,2,2,5,9,-4,5,2020,9,141
13,5280,5,1,1,3,4,7,-3,4,2020,9,141
14,728,5,1,1,3,2,6,-4,4,2020,9,141
15,537,4,1,0,3,2,5,-3,3,2020,9,141
16,534,5,0,3,2,3,7,-4,3,2020,9,141
17,711,4,0,2,2,1,3,-2,2,2020,9,141
18,718,4,0,2,2,3,5,-2,2,2020,9,141
19,732,4,0,1,3,0,3,-3,1,2020,9,141
20,722,4,0,1,3,0,5,-5,1,2020,9,141
21,9593,4,0,1,3,1,6,-5,1,2020,9,141
22,719,4,0,1,3,1,6,-5,1,2020,9,141
1,540,5,3,1,1,6,1,5,10,2020,10,141
2,798,5,2,3,0,3,0,3,9,2020,10,141
3,723,5,3,0,2,6,5,1,9,2020,10,141
4,4907,5,3,0,2,5,4,1,9,2020,10,141
5,731,5,3,0,2,4,3,1,9,2020,10,141
6,547,6,2,2,2,4,7,-3,8,2020,10,141
7,799,5,2,1,2,5,5,0,7,2020,10,141
8,716,5,2,1,2,6,7,-1,7,2020,10,141
9,535,5,2,0,3,4,10,-6,6,2020,10,141
10,5254,5,1,2,2,5,6,-1,5,2020,10,141
11,5262,5,1,2,2,5,6,-1,5,2020,10,141
12,718,5,1,2,2,5,6,-1,5,2020,10,141
13,4906,5,1,2,2,5,9,-4,5,2020,10,141
14,9593,5,1,1,3,4,6,-2,4,2020,10,141
15,5280,5,1,1,3,4,7,-3,4,2020,10,141
16,728,6,1,1,4,2,7,-5,4,2020,10,141
17,537,4,1,0,3,2,5,-3,3,2020,10,141
18,534,5,0,3,2,3,7,-4,3,2020,10,141
19,711,5,0,2,3,1,4,-3,2,2020,10,141
20,719,5,0,2,3,2,7,-5,2,2020,10,141
21,732,4,0,1,3,0,3,-3,1,2020,10,141
22,722,5,0,1,4,1,8,-7,1,2020,10,141
1,723,6,4,0,2,7,5,2,12,2020,11,141
2,540,5,3,1,1,6,1,5,10,2020,11,141
3,798,5,2,3,0,3,0,3,9,2020,11,141
4,731,6,3,0,3,4,4,0,9,2020,11,141
5,4907,6,3,0,3,5,7,-2,9,2020,11,141
6,535,6,3,0,3,6,11,-5,9,2020,11,141
7,4906,6,2,2,2,8,9,-1,8,2020,11,141
8,547,6,2,2,2,4,7,-3,8,2020,11,141
9,799,5,2,1,2,5,5,0,7,2020,11,141
10,716,6,2,1,3,7,9,-2,7,2020,11,141
11,5280,6,2,1,3,5,7,-2,7,2020,11,141
12,5262,5,1,2,2,5,6,-1,5,2020,11,141
13,718,5,1,2,2,5,6,-1,5,2020,11,141
14,5254,6,1,2,3,5,10,-5,5,2020,11,141
15,9593,5,1,1,3,4,6,-2,4,2020,11,141
16,537,5,1,1,3,2,5,-3,4,2020,11,141
17,534,6,0,4,2,4,8,-4,4,2020,11,141
18,728,6,1,1,4,2,7,-5,4,2020,11,141
19,711,5,0,2,3,1,4,-3,2,2020,11,141
20,719,5,0,2,3,2,7,-5,2,2020,11,141
21,732,5,0,1,4,0,4,-4,1,2020,11,141
22,722,5,0,1,4,1,8,-7,1,2020,11,141
1,798,6,3,3,0,4,0,4,12,2020,12,141
2,723,6,4,0,2,7,5,2,12,2020,12,141
3,540,6,3,2,1,7,2,5,11,2020,12,141
4,535,7,3,1,3,7,12,-5,10,2020,12,141
5,731,6,3,0,3,4,4,0,9,2020,12,141
6,4907,6,3,0,3,5,7,-2,9,2020,12,141
7,718,6,2,2,2,7,7,0,8,2020,12,141
8,4906,6,2,2,2,8,9,-1,8,2020,12,141
9,547,6,2,2,2,4,7,-3,8,2020,12,141
10,799,6,2,1,3,6,7,-1,7,2020,12,141
11,716,6,2,1,3,7,9,-2,7,2020,12,141
12,5280,6,2,1,3,5,7,-2,7,2020,12,141
13,5262,6,1,2,3,6,8,-2,5,2020,12,141
14,5254,6,1,2,3,5,10,-5,5,2020,12,141
15,728,7,1,2,4,3,8,-5,5,2020,12,141
16,537,5,1,1,3,2,5,-3,4,2020,12,141
17,9593,6,1,1,4,4,7,-3,4,2020,12,141
18,534,6,0,4,2,4,8,-4,4,2020,12,141
19,711,6,0,2,4,1,5,-4,2,2020,12,141
20,719,6,0,2,4,2,8,-6,2,2020,12,141
21,732,5,0,1,4,0,4,-4,1,2020,12,141
22,722,6,0,1,5,1,9,-8,1,2020,12,141
1,723,7,5,0,2,9,6,3,15,2020,13,141
2,798,6,3,3,0,4,0,4,12,2020,13,141
3,540,6,3,2,1,7,2,5,11,2020,13,141
4,547,7,3,2,2,6,8,-2,11,2020,13,141
5,731,7,3,1,3,4,4,0,10,2020,13,141
6,5280,7,3,1,3,6,7,-1,10,2020,13,141
7,535,7,3,1,3,7,12,-5,10,2020,13,141
8,4906,7,2,3,2,9,10,-1,9,2020,13,141
9,4907,6,3,0,3,5,7,-2,9,2020,13,141
10,718,6,2,2,2,7,7,0,8,2020,13,141
11,799,6,2,1,3,6,7,-1,7,2020,13,141
12,537,6,2,1,3,4,6,-2,7,2020,13,141
13,716,7,2,1,4,7,10,-3,7,2020,13,141
14,5262,7,1,2,4,7,12,-5,5,2020,13,141
15,728,7,1,2,4,3,8,-5,5,2020,13,141
16,5254,7,1,2,4,6,12,-6,5,2020,13,141
17,9593,6,1,1,4,4,7,-3,4,2020,13,141
